PRODUCTID	PRODUCTNAME	PRODUCTGROUPCODE	PRODUCTGROUPNAME	INSTOCKFLAG	FULLPRICE	ASIN	NodeId
11684		BK	BOOK	Y	195	0006485871	12306
11685		BK	BOOK	Y	495	000648588X	12414
11686		BK	BOOK	Y	745	0006485944	15755471
11687		BK	BOOK	Y	340	0006485952	12426
11688		BK	BOOK	Y	375	0006486096	873752
11689		BK	BOOK	Y	540	0006486223	12430
11690		BK	BOOK	Y	195	000648686X	12436
11691		BK	BOOK	Y	195	0006487777	12402
11692		BK	BOOK	Y	540	0006490271	12404
11693		BK	BOOK	Y	195	0006490522	12408
11694		BK	BOOK	Y	495	0006490603	12410
11695		BK	BOOK	Y	670	0006491006	172816
11696		BK	BOOK	Y	340	0006491243	12412
11697		BK	BOOK	Y	375	0006491367	12418
11698		BK	BOOK	Y	195	0006491537	297487
11699		BK	BOOK	Y	306	0006491545	12420
11700		BK	BOOK	Y	195	0006491693	12424
11701		BK	BOOK	Y	445	0006491790	12428
11702		BK	BOOK	Y	745	0006491847	12438
11703		BK	BOOK	Y	340	0006491898	12440
11704		BK	BOOK	Y	375	0006491944	12442
11705		BK	BOOK	Y	540	000649207X	15755481
11706		BK	BOOK	Y	195	0006492126	12445
11707		BK	BOOK	Y	495	0006492347	7259443011
11708		BK	BOOK	Y	745	0006492444	12333
11709		BK	BOOK	Y	340	0006492460	297488
11710		BK	BOOK	Y	375	000649319X	12376
11711		BK	BOOK	Y	486	0006493599	69721
11712		BK	BOOK	N	195	0006496253	7259412011
11713		BK	BOOK	N	451	0006496415	7259413011
11714		BK	BOOK	Y	179	0006496423	12339
11715		BK	BOOK	Y	195	0006496601	7259415011
11716		BK	BOOK	Y	396	0006496741	12341
11717		BK	BOOK	Y	670	0006496911	12391
11718		BK	BOOK	Y	340	000649692X	12393
11719		BK	BOOK	Y	375	0006496989	513152
11720		BK	BOOK	Y	513	0006497063	12395
11721		BK	BOOK	Y	195	0006497128	287470
11722		BK	BOOK	Y	340	0006497802	12397
11723		BK	BOOK	Y	195	0006498000	7259416011
11724		BK	BOOK	Y	745	0006498019	12343
11725		BK	BOOK	Y	340	0006498027	69722
11726		BK	BOOK	Y	375	0006498051	7259417011
11727		BK	BOOK	Y	195	0006498140	1799
11728		BK	BOOK	Y	445	0006498310	332927011
11729		BK	BOOK	Y	340	0006498418	4520
11730		BK	BOOK	Y	337	0006498604	1801
11731		BK	BOOK	Y	540	0006498698	1802
11732		BK	BOOK	Y	175	0006498841	7259419011
11733		BK	BOOK	Y	175	000649885X	7288680011
11734		BK	BOOK	Y	195	0006498892	7259420011
11735		BK	BOOK	Y	340	0006498930	7259421011
11736		BK	BOOK	Y	195	000649899X	7259422011
11737		BK	BOOK	Y	445	0006499031	12345
11738		BK	BOOK	Y	670	0006499066	3043241
11739		BK	BOOK	Y	340	0006499139	12360
11740		BK	BOOK	Y	337	0006499163	12451
11741		BK	BOOK	Y	175	0006499317	12361
11742		BK	BOOK	Y	340	000649935X	7259425011
11743		BK	BOOK	Y	337	0006499376	12350
11744		BK	BOOK	Y	432	0006499422	12358
11745		BK	BOOK	Y	195	0006499457	7259426011
11746		BK	BOOK	Y	596	0006499465	197488011
11747		BK	BOOK	Y	306	0006499473	7259424011
11748		BK	BOOK	Y	540	0006499481	171116
11749		BK	BOOK	Y	195	0006499503	12362
11750		BK	BOOK	Y	576	0006499546	16009711
11751		BK	BOOK	Y	340	0006499570	7282069011
11752		BK	BOOK	Y	175	0006499600	172800
11753		BK	BOOK	Y	340	0006499708	7288553011
11754		BK	BOOK	Y	195	0006499791	7288554011
11755		BK	BOOK	Y	495	0006499937	12329
11756		BK	BOOK	Y	451	0006499945	7288555011
11757		BK	BOOK	Y	306	0006510019	7259428011
11758		BK	BOOK	Y	375	0006510078	7259405011
11759		BK	BOOK	Y	756	0006510094	12350
11760		BK	BOOK	Y	195	0006510221	7259429011
11761		BK	BOOK	Y	306	0006510450	7259445011
11762		BK	BOOK	Y	405	0006510507	172806
11763		BK	BOOK	Y	195	0006510515	9059875011
11764		BK	BOOK	Y	495	0006510655	3559296011
11765		BK	BOOK	Y	445	0006510663	68180
11766		BK	BOOK	Y	633	0006510701	7259430011
11767		BK	BOOK	Y	745	0006510744	7259431011
11768		BK	BOOK	Y	340	0006510795	7259433011
11769		BK	BOOK	Y	499	0006511007	713636011
11770		BK	BOOK	Y	195	0006511252	7259434011
11771		BK	BOOK	Y	340	0006511287	332929011
11772		BK	BOOK	Y	334	0006511570	12348
11773		BK	BOOK	Y	540	0006511775	332930011
11774		BK	BOOK	Y	175	0006511821	7259436011
11775		BK	BOOK	Y	745	000651183X	7259437011
11776		BK	BOOK	Y	306	0006511856	7259438011
11777		BK	BOOK	Y	840	0006512046	7259439011
11778		BK	BOOK	Y	486	0006512070	7259440011
11779		BK	BOOK	Y	1065	000651216X	7259441011
11780		BK	BOOK	Y	2665	0006512275	332928011
11781		BK	BOOK	Y	1965	000651233X	7259435011
11782		BK	BOOK	Y	1965	0006512623	12380
11783		BK	BOOK	Y	1665	0006512666	12364
11784		BK	BOOK	Y	900	0006512828	7282066011
11785		BK	BOOK	Y	1065	0006512917	12366
11786		BK	BOOK	Y	2500	0006512941	12335
11787		BK	BOOK	Y	2665	0006513174	12382
11788		BK	BOOK	Y	2500	0006513379	7282073011
11789		BK	BOOK	Y	2500	0006513433	12384
11790		BK	BOOK	Y	2665	0006513441	12368
11791		BK	BOOK	Y	3000	0006513492	12370
11792		BK	BOOK	Y	3165	0006513514	12374
11793		BK	BOOK	Y	3000	0006513743	12404
11794		BK	BOOK	Y	540	0006513778	12408
11795		BK	BOOK	Y	1665	0006514006	12410
11796		BK	BOOK	Y	1415	000651412X	172816
11797		BK	BOOK	Y	2638	0006514219	12412
11798		BK	BOOK	Y	1500	0006514251	12418
11799		BK	BOOK	Y	1665	0006514286	297487
11800		BK	BOOK	Y	1500	0006514359	12420
11801		BK	BOOK	Y	1415	0006514383	12424
11802		BK	BOOK	Y	1125	0006514642	12428
11803		BK	BOOK	Y	1273	0006514650	12438
11804		BK	BOOK	Y	1250	0006514685	12440
11805		BK	BOOK	Y	3500	0006514774	12442
11806		BK	BOOK	Y	1273	0006514855	15755481
11807		BK	BOOK	Y	5967	000651491X	12445
11808		BK	BOOK	Y	6250	0006514952	7259443011
11809		BK	BOOK	Y	3145	0006517587	332930011
11810		BK	BOOK	Y	1500	0006524214	7259436011
11811		BK	BOOK	Y	1415	0006530699	7259437011
11812		BK	BOOK	Y	2398	0006530702	7259438011
11813		BK	BOOK	Y	1000	0006530710	7259439011
11814		BK	BOOK	Y	1165	0006530818	7259440011
11815		BK	BOOK	Y	750	0006530850	7259441011
11816		BK	BOOK	Y	1480	0006530907	12449
11817		BK	BOOK	Y	1000	0006531008	297489
11818		BK	BOOK	Y	2000	0006531024	7259444011
11819		BK	BOOK	Y	1165	0006531113	172811
11820		BK	BOOK	Y	1145	000653113X	297490
11821		BK	BOOK	Y	1145	0006531172	172814
11822		BK	BOOK	Y	1645	0006531237	171116
11823		BK	BOOK	Y	2848	0006531520	12456
11824		BK	BOOK	Y	1750	0006531547	172812
11825		BK	BOOK	Y	1915	0006531563	15755491
11826		BK	BOOK	Y	306	0006531636	12387
11827		BK	BOOK	Y	195	0006531644	12458
11828		BK	BOOK	Y	495	0006531911	172804
11829		BK	BOOK	Y	745	0006531997	7259445011
11830		BK	BOOK	Y	340	0006532004	7259446011
11831		BK	BOOK	Y	375	0006532160	16009771
11832		BK	BOOK	Y	540	0006532209	297491
11833		BK	BOOK	Y	195	0006532217	7259447011
11834		BK	BOOK	Y	222	0006532306	171117
11835		BK	BOOK	Y	340	0006532381	15755501
11836		BK	BOOK	Y	375	000653239X	12465
11837		BK	BOOK	Y	540	0006539157	172816
11838		BK	BOOK	Y	195	0006540597	12452
11839		BK	BOOK	Y	596	0006540902	7259413011
11840		BK	BOOK	Y	340	000654102X	16009651
11841		BK	BOOK	Y	375	0006541216	172817
11842		BK	BOOK	Y	540	0006541577	16244321
11843		BK	BOOK	Y	195	0006541844	12438
11844		BK	BOOK	Y	495	0006542018	12470
11845		BK	BOOK	Y	375	0006542158	16233651
11846		BK	BOOK	Y	540	0006542247	16009781
11847		BK	BOOK	Y	195	0006542808	4366
11848		BK	BOOK	Y	495	0006543138	7421474011
11849		BK	BOOK	Y	340	0006543413	7421482011
11850		BK	BOOK	Y	350	0006544150	7422603011
11851		BK	BOOK	Y	540	0006544517	8883933011
11852		BK	BOOK	Y	156	0006544584	8883934011
11853		BK	BOOK	Y	302	0006544754	4375
11854		BK	BOOK	Y	375	0006544894	3825111
11855		BK	BOOK	Y	195	0006545173	4390
11856		BK	BOOK	Y	195	0006545459	10075825011
11857		BK	BOOK	Y	495	0006545467	7421464011
11858		BK	BOOK	Y	745	0006545777	7422603011
11859		BK	BOOK	Y	340	0006546269	8883933011
11860		BK	BOOK	Y	375	0006546803	8883934011
11861		BK	BOOK	Y	486	0006546846	7421465011
11862		BK	BOOK	Y	175	0006546919	11764637011
11863		BK	BOOK	Y	486	0006547133	7421468011
11864		BK	BOOK	Y	195	0006547184	8883935011
11865		BK	BOOK	Y	495	0006547192	8883936011
11866		BK	BOOK	Y	340	0006547265	7406071011
11867		BK	BOOK	Y	375	0006547680	3825111
11868		BK	BOOK	Y	486	0006547699	7421466011
11869		BK	BOOK	Y	195	0006547745	7422605011
11870		BK	BOOK	Y	445	000654794X	4392
11871		BK	BOOK	Y	340	0006548342	7421467011
11872		BK	BOOK	Y	375	0006548350	7421472011
11873		BK	BOOK	Y	540	0006548369	4393
11874		BK	BOOK	Y	183	0006548377	7421469011
11875		BK	BOOK	Y	340	0006548423	7421471011
11876		BK	BOOK	Y	495	0006548490	4394
11877		BK	BOOK	Y	445	0006548547	3825121
11878		BK	BOOK	Y	745	000655010X	7421473011
11879		BK	BOOK	Y	836	0006550223	4395
11880		BK	BOOK	Y	640	0006550274	1839
11881		BK	BOOK	Y	1550	0006550282	14292115011
11882		BK	BOOK	Y	2273	0006550339	14292116011
11883		BK	BOOK	Y	1665	0006550363	14292117011
11884		BK	BOOK	Y	1490	0006550401	14292118011
11885		BK	BOOK	Y	2430	0006550436	4367
11886		BK	BOOK	Y	1895	0006550452	7421474011
11887		BK	BOOK	Y	1935	0006550479	11764638011
11888		BK	BOOK	Y	405	0006550657	7421477011
11889		BK	BOOK	Y	375	000655069X	7406072011
11890		BK	BOOK	Y	540	0006550800	13436171
11891		BK	BOOK	Y	195	0006550878	13421141
11892		BK	BOOK	Y	670	0006551009	7421476011
11893		BK	BOOK	Y	296	0006551068	13436181
11894		BK	BOOK	Y	375	0006551084	7421481011
11895		BK	BOOK	Y	540	0006551297	13436191
11896		BK	BOOK	Y	175	0006551386	7421478011
11897		BK	BOOK	Y	340	0006551513	7421479011
11898		BK	BOOK	Y	195	000655153X	13436201
11899		BK	BOOK	Y	445	0006551599	7421480011
11900		BK	BOOK	Y	306	0006551688	302952011
11901		BK	BOOK	Y	375	0006551742	8953370011
11902		BK	BOOK	Y	340	0006551807	8953371011
11903		BK	BOOK	Y	306	0006551912	7421472011
11904		BK	BOOK	Y	337	0006551971	7421479011
11905		BK	BOOK	Y	540	000655198X	4394
11906		BK	BOOK	Y	195	0006552021	3825121
11907		BK	BOOK	Y	340	0006552129	5
11908		BK	BOOK	Y	195	0006552188	549726
11909		BK	BOOK	Y	670	0006552242	886498
11910		BK	BOOK	Y	340	0006552307	10806574011
11911		BK	BOOK	Y	375	0006552358	4064
11912		BK	BOOK	Y	540	0006552439	6133991011
11913		BK	BOOK	Y	195	0006562191	6133983011
11914		BK	BOOK	Y	495	0006563171	6133993011
11915		BK	BOOK	Y	340	0006563244	10806575011
11916		BK	BOOK	Y	496	0006564224	10806628011
11917		BK	BOOK	Y	195	0006564232	10806629011
11918		BK	BOOK	Y	340	0006565964	10806630011
11919		BK	BOOK	Y	337	0006567169	10806631011
11920		BK	BOOK	Y	486	0006574904	10806632011
11921		BK	BOOK	Y	195	0006575404	10806633011
11922		BK	BOOK	Y	670	0006593437	10806634011
11923		BK	BOOK	Y	340	0006599532	3563
11924		BK	BOOK	Y	195	0006606482	6133984011
11925		BK	BOOK	Y	340	0006606741	3448
11926		BK	BOOK	Y	540	000660689X	10806576011
11927		BK	BOOK	Y	195	0006608329	10806578011
11928		BK	BOOK	Y	495	0006614035	10806580011
11929		BK	BOOK	Y	340	0006616313	379347011
11930		BK	BOOK	Y	375	0006623379	10806582011
11931		BK	BOOK	Y	195	0006623611	285860
11932		BK	BOOK	Y	495	000662748X	10806583011
11933		BK	BOOK	Y	306	0006636829	10806585011
11934		BK	BOOK	Y	375	0006638554	3508
11935		BK	BOOK	Y	540	0006640338	3887
11936		BK	BOOK	Y	195	0006640648	132552011
11937		BK	BOOK	Y	340	0006641288	3890
11938		BK	BOOK	Y	375	0006644074	280291
11939		BK	BOOK	Y	540	000664502X	280292
11940		BK	BOOK	Y	195	0006645178	271581011
11941		BK	BOOK	Y	495	0006645194	3896
11942		BK	BOOK	Y	745	0006645542	760204
11943		BK	BOOK	Y	340	0006646271	132559011
11944		BK	BOOK	Y	375	0006646387	107196011
11945		BK	BOOK	Y	486	0006646468	132574011
11946		BK	BOOK	Y	195	000664659X	107197011
11947		BK	BOOK	Y	340	0006647359	3897
11948		BK	BOOK	Y	195	0006647448	602672
11949		BK	BOOK	Y	670	0006647782	549646
11950		BK	BOOK	Y	340	0006704727	6133985011
11951		BK	BOOK	Y	375	0006705006	3654
11952		BK	BOOK	Y	195	0006705286	379382011
11953		BK	BOOK	Y	495	0006705294	10806588011
11954		BK	BOOK	Y	340	0006707394	3655
11955		BK	BOOK	Y	337	000670798X	657764
11956		BK	BOOK	Y	540	0006709931	6133986011
11957		BK	BOOK	Y	195	0006716717	4092
11958		BK	BOOK	Y	340	000671787X	3789
11959		BK	BOOK	Y	375	0006719627	3804
11960		BK	BOOK	Y	195	0006719651	6133988011
11961		BK	BOOK	Y	745	0006724663	6133990011
11962		BK	BOOK	Y	340	0006725600	377550011
11963		BK	BOOK	Y	195	0006725813	172400
11964		BK	BOOK	Y	340	000672583X	295228
11965		BK	BOOK	Y	486	0006726372	295229
11966		BK	BOOK	Y	450	0006726909	4095
11967		BK	BOOK	Y	720	0006729886	4140
11968		BK	BOOK	Y	100	0006733271	295224
11969		BK	BOOK	N	31	0006734154	3527
11970		BK	BOOK	Y	9	0006734324	377555011
11971		BK	BOOK	N	25	0006735304	10806589011
11972		BK	BOOK	Y	9	0006736815	3825141
11973		BK	BOOK	N	16	0006737234	10806590011
11974		BK	BOOK	N	16	0006737315	10806591011
11975		BK	BOOK	N	12	0006737447	377548011
11976		BK	BOOK	Y	26	0006743730	87
11977		BK	BOOK	Y	6	0006747280	10806593011
11978		BK	BOOK	Y	14	0006749526	15375251
11979		BK	BOOK	N	17	0006750133	713173011
11980		BK	BOOK	Y	9	0006750508	8626717011
11981		BK	BOOK	Y	13	0006750516	10806595011
11982		BK	BOOK	Y	11	0006750567	3429
11983		BK	BOOK	Y	9	0006750710	657762
11984		BK	BOOK	Y	16	0006751032	4134
11985		BK	BOOK	N	17	0006751229	4135
11986		BK	BOOK	Y	29	0006751792	10806600011
11987		BK	BOOK	N	17	0006751970	6133990011
11988		BK	BOOK	N	14	0006752586	377550011
11989		BK	BOOK	Y	6	0006753086	172400
11990		BK	BOOK	N	15	0006753175	295228
11991		BK	BOOK	N	26	0006753450	295229
11992		BK	BOOK	Y	12	0006753469	4095
11993		BK	BOOK	N	20	0006753639	4140
11994		BK	BOOK	N	26	0006753981	295224
11995		BK	BOOK	Y	6	0006754287	3527
11996		BK	BOOK	Y	11	0006754538	377555011
11997		BK	BOOK	N	30	0006754589	4075
11998		BK	BOOK	Y	11	0006754708	10806598011
11999		BK	BOOK	N	16	0006755216	3939
12000		BK	BOOK	Y	9	0006755283	227543
12001		BK	BOOK	Y	6	0006755313	4075
12002		BK	BOOK	N	27	0006768822	10806598011
12003		BK	BOOK	Y	14	0006787770	3939
12004		BK	BOOK	Y	9	0006799728	13680
12005		BK	BOOK	Y	29	0006810195	13682
12006		BK	BOOK	N	13	0006810284	13684
12007		BK	BOOK	N	15	0006812996	4094
12008		BK	BOOK	N	14	0006817548	4097
12009		BK	BOOK	Y	9	0006843263	3564982011
12010		BK	BOOK	Y	69	0006856330	3937
12011		BK	BOOK	Y	9	0006860052	4033
12012		BK	BOOK	N	29	0006860125	549652
12013		BK	BOOK	N	15	0006860273	10806600011
12014		BK	BOOK	N	10	0006860680	132555011
12015		BK	BOOK	N	29	0006861067	720028
12016		BK	BOOK	N	14	0006861415	379365011
12017		BK	BOOK	Y	9	000686158X	3829
12018		BK	BOOK	Y	1545	0006861652	3830
12019		BK	BOOK	Y	340	0006861733	3723
12020		BK	BOOK	Y	195	0006861768	3726
12021		BK	BOOK	Y	340	0006861792	3727
12022		BK	BOOK	Y	375	0006861946	3728
12023		BK	BOOK	Y	540	0006861962	3730
12024		BK	BOOK	Y	745	0006862012	3731
12025		BK	BOOK	Y	340	0006862055	3733
12026		BK	BOOK	Y	195	0006862233	3738
12027		BK	BOOK	Y	340	000686225X	541652
12028		BK	BOOK	Y	540	0006862268	10806602011
12029		BK	BOOK	Y	195	0006862306	10806603011
12030		BK	BOOK	Y	306	0006863353	69773
12031		BK	BOOK	Y	195	0006863434	69774
12032		BK	BOOK	Y	195	0006863655	3897
12033		BK	BOOK	Y	195	0006863736	10806604011
12034		BK	BOOK	Y	340	0006863817	10806606011
12035		BK	BOOK	Y	195	0006875939	3570
12036		BK	BOOK	Y	340	0006880010	10806607011
12037		BK	BOOK	Y	375	0006886191	3573
12038		BK	BOOK	Y	375	0006896111	69766
12039		BK	BOOK	N	1415	0006896421	15375281
12040		BK	BOOK	Y	195	0006900976	379367011
12041		BK	BOOK	Y	175	0006903908	713178011
12042		BK	BOOK	Y	306	0006906281	3648
12043		BK	BOOK	Y	195	0006909108	69771
12044		BK	BOOK	Y	306	0006910688	11006481011
12045		BK	BOOK	Y	195	0006913792	6133991011
12046		BK	BOOK	Y	175	0006914438	6133992011
12047		BK	BOOK	Y	195	000691554X	6133993011
12048		BK	BOOK	Y	175	0006915612	69769
12049		BK	BOOK	Y	340	0006917801	3563
12050		BK	BOOK	Y	1092	0006920195	377557011
12051		BK	BOOK	Y	1545	0006920950	6133994011
12052		BK	BOOK	Y	175	0006921493	6133996011
12053		BK	BOOK	Y	306	0006923992	6133995011
12054		BK	BOOK	Y	306	0006924190	3833
12055		BK	BOOK	Y	175	0006924522	6133977011
12056		BK	BOOK	Y	189	0006924581	6133978011
12057		BK	BOOK	Y	340	0006925170	377559011
12058		BK	BOOK	Y	486	0006925227	10806611011
12059		BK	BOOK	Y	195	0006927335	3652
12060		BK	BOOK	Y	289	0006929044	10806612011
12061		BK	BOOK	Y	195	0006929311	3666
12062		BK	BOOK	Y	375	0006929443	3674
12063		BK	BOOK	Y	486	0006930131	271579011
12064		BK	BOOK	Y	195	000693014X	3685
12065		BK	BOOK	Y	331	0006930506	377893011
12066		BK	BOOK	Y	195	0006931642	3705
12067		BK	BOOK	Y	862	000693174X	8883939011
12068		BK	BOOK	Y	1390	0006931863	8883940011
12069		BK	BOOK	Y	200	0006931928	8883941011
12070		BK	BOOK	Y	495	0006932045	3711
12071		BK	BOOK	Y	745	000693210X	377894011
12072		BK	BOOK	Y	345	0006934617	10806613011
12073		BK	BOOK	Y	375	000693479X	10806614011
12074		BK	BOOK	Y	540	0006936989	10806615011
12075		BK	BOOK	Y	445	0006939910	10806616011
12076		BK	BOOK	Y	375	0006940137	10806617011
12077		BK	BOOK	Y	540	0006941834	10806618011
12078		BK	BOOK	Y	445	0006945562	3746
12079		BK	BOOK	Y	745	0006959350	3740
12080		BK	BOOK	Y	1390	0006970117	3742
12081		BK	BOOK	Y	195	0006991947	3743
12082		BK	BOOK	Y	745	0006997031	3744
12083		BK	BOOK	Y	306	0007011415	3745
12084		BK	BOOK	Y	195	0007018541	69960
12085		BK	BOOK	Y	306	0007028369	3747
12086		BK	BOOK	Y	195	0007037546	3749
12087		BK	BOOK	Y	745	0007044208	170900
12088		BK	BOOK	Y	340	0007044984	3624
12089		BK	BOOK	Y	375	000704786X	132568011
12090		BK	BOOK	Y	195	0007050011	3722
12091		BK	BOOK	Y	495	0007060564	3756
12092		BK	BOOK	Y	745	0007076126	16926917011
12093		BK	BOOK	Y	306	0007098812	3781
12094		BK	BOOK	Y	375	0007100019	720026
12095		BK	BOOK	Y	195	0007100035	3849
12096		BK	BOOK	Y	340	0007100108	291378
12097		BK	BOOK	Y	486	0007100140	291371
12098		BK	BOOK	Y	195	0007100221	291379
12099		BK	BOOK	Y	340	0007100345	291380
12100		BK	BOOK	Y	540	0007100450	291381
12101		BK	BOOK	Y	175	0007100728	291382
12102		BK	BOOK	Y	632	0007100787	377537011
12103		BK	BOOK	Y	450	0007100892	3788
12104		BK	BOOK	Y	596	0007100957	3778
12105		BK	BOOK	Y	195	0007100965	3780
12106		BK	BOOK	Y	495	0007100973	3779
12107		BK	BOOK	Y	340	0007101082	3782
12108		BK	BOOK	Y	375	0007101112	3783
12109		BK	BOOK	Y	450	0007101147	3787
12110		BK	BOOK	Y	1545	0007101244	10806619011
12111		BK	BOOK	Y	195	0007101295	14045483011
12112		BK	BOOK	Y	306	0007101309	285847
12113		BK	BOOK	Y	340	0007101368	14045483011
12114		BK	BOOK	Y	175	0007101465	6134001011
12115		BK	BOOK	Y	175	0007101880	6134004011
12116		BK	BOOK	Y	306	0007101902	6134003011
12117		BK	BOOK	Y	375	0007101910	6134002011
12118		BK	BOOK	Y	486	0007101929	6133984011
12119		BK	BOOK	Y	340	0007102011	3839
12120		BK	BOOK	Y	486	000710202X	3870
12121		BK	BOOK	N	125	0007102186	132570011
12122		BK	BOOK	N	365	0007102216	3879
12123		BK	BOOK	Y	9	0007102305	3880
12124		BK	BOOK	Y	6	0007102313	3882
12125		BK	BOOK	Y	18	0007102593	3840
12126		BK	BOOK	N	20	0007102658	170901
12127		BK	BOOK	N	30	0007102704	3845
12128		BK	BOOK	Y	25	0007102712	285842
12129		BK	BOOK	Y	13	0007102771	3852
12130		BK	BOOK	N	16	0007103077	3856
12131		BK	BOOK	Y	17	0007103107	3863
12132		BK	BOOK	N	24	0007103174	3941
12133		BK	BOOK	Y	0	000710331X	3866
12134		BK	BOOK	Y	0	0007103328	3868
12135		BK	BOOK	Y	0	0007103360	6134007011
12136		BK	BOOK	Y	34	0007103387	3669
12137		BK	BOOK	Y	54	0007103417	132561011
12138		BK	BOOK	Y	25	0007103530	15375251
12139		BK	BOOK	Y	25	0007103867	171114
12140		BK	BOOK	N	10	0007103980	3916
12141		BK	BOOK	Y	630	0007103999	3922
12142		BK	BOOK	Y	183	0007104022	295229
12143		BK	BOOK	Y	693	0007104065	3927
12144		BK	BOOK	Y	340	0007104081	3926
12145		BK	BOOK	Y	195	0007104367	3935
12146		BK	BOOK	Y	745	0007104405	3939
12147		BK	BOOK	Y	340	0007104839	3944
12148		BK	BOOK	Y	375	0007104847	3952
12149		BK	BOOK	Y	540	0007105088	3953
12150		BK	BOOK	Y	195	0007105150	379359011
12151		BK	BOOK	Y	495	0007105363	3954
12152		BK	BOOK	Y	745	0007105428	3955
12153		BK	BOOK	Y	340	0007105525	3956
12154		BK	BOOK	Y	375	000710555X	9045759011
12155		BK	BOOK	Y	540	0007105665	9045760011
12156		BK	BOOK	Y	1300	0007105762	3966
12157		BK	BOOK	Y	850	0007106211	11028001011
12158		BK	BOOK	Y	1015	0007106246	11028002011
12159		BK	BOOK	Y	195	0007106335	3962
12160		BK	BOOK	Y	445	0007106823	697342
12161		BK	BOOK	Y	306	0007106904	3970
12162		BK	BOOK	Y	486	0007106912	3971
12163		BK	BOOK	Y	1250	0007106971	379357011
12164		BK	BOOK	Y	1415	000710698X	3974
12165		BK	BOOK	Y	840	0007107005	285855
12166		BK	BOOK	Y	22	0007107110	379358011
12167		BK	BOOK	Y	25	000710717X	3977
12168		BK	BOOK	Y	38	0007107188	16233481
12169		BK	BOOK	Y	30	0007107234	3608
12170		BK	BOOK	Y	44	0007107293	3612
12171		BK	BOOK	Y	44	000710734X	3610
12172		BK	BOOK	Y	54	0007107668	3616
12173		BK	BOOK	Y	25	0007107692	173561
12174		BK	BOOK	Y	25	0007107722	3981
12175		BK	BOOK	N	10	0007107900	6134005011
12176		BK	BOOK	N	29	0007107919	3987
12177		BK	BOOK	N	14	0007107927	285856
12178		BK	BOOK	Y	195	0007107951	3990
12179		BK	BOOK	Y	195	0007107978	6134006011
12180		BK	BOOK	Y	195	0007108001	11006483011
12181		BK	BOOK	Y	306	0007108168	3996
12182		BK	BOOK	Y	540	0007108176	285859
12183		BK	BOOK	Y	195	0007108419	4052
12184		BK	BOOK	Y	340	0007108435	285858
12185		BK	BOOK	Y	195	0007108656	285848
12186		BK	BOOK	Y	445	0007108885	764452
12187		BK	BOOK	Y	745	000710894X	3967
12188		BK	BOOK	Y	340	0007109075	11006482011
12189		BK	BOOK	Y	486	0007109245	3806
12190		BK	BOOK	Y	195	0007109261	4047
12191		BK	BOOK	Y	340	0007109482	3996
12192		BK	BOOK	Y	195	0007109490	377559011
12193		BK	BOOK	Y	745	000710958X	10806621011
12194		BK	BOOK	Y	340	0007109601	4011
12195		BK	BOOK	Y	375	0007109989	132551011
12196		BK	BOOK	Y	195	0007110014	4000
12197		BK	BOOK	Y	596	0007110162	107189011
12198		BK	BOOK	Y	306	0007110200	4013
12199		BK	BOOK	Y	195	0007110219	4014
12200		BK	BOOK	Y	302	0007110227	132566011
12201		BK	BOOK	Y	195	0007110332	4002
12202		BK	BOOK	Y	745	0007110359	4132
12203		BK	BOOK	Y	340	0007110367	4016
12204		BK	BOOK	Y	337	0007110375	4018
12205		BK	BOOK	Y	540	0007110642	4019
12206		BK	BOOK	Y	175	0007110693	4133
12207		BK	BOOK	Y	318	0007110731	280310
12208		BK	BOOK	Y	445	0007111118	4020
12209		BK	BOOK	Y	620	0007111134	3600
12210		BK	BOOK	Y	321	0007111177	3602
12211		BK	BOOK	Y	513	0007111193	379360011
12212		BK	BOOK	Y	195	0007111266	3605
12213		BK	BOOK	Y	306	0007111290	379357011
12214		BK	BOOK	Y	150	0007111347	379358011
12215		BK	BOOK	Y	340	0007111444	411314
12216		BK	BOOK	Y	195	0007111509	554538
12217		BK	BOOK	Y	306	0007111517	3617
12218		BK	BOOK	Y	337	0007111541	295223
12219		BK	BOOK	Y	540	0007111584	285856
12220		BK	BOOK	Y	445	0007111681	6134006011
12221		BK	BOOK	Y	340	0007111762	285858
12222		BK	BOOK	Y	540	0007112521	3952
12223		BK	BOOK	Y	195	0007112580	3953
12224		BK	BOOK	Y	445	0007112637	379359011
12225		BK	BOOK	Y	745	0007112645	3954
12226		BK	BOOK	Y	340	0007112785	3955
12227		BK	BOOK	Y	486	0007112793	3956
12228		BK	BOOK	Y	670	0007112998	9045759011
12229		BK	BOOK	Y	156	0007113080	9045760011
12230		BK	BOOK	Y	195	0007113137	3966
12231		BK	BOOK	Y	495	0007113218	11028001011
12232		BK	BOOK	Y	596	0007113234	11028002011
12233		BK	BOOK	Y	340	0007113323	3962
12234		BK	BOOK	Y	375	0007113455	697342
12235		BK	BOOK	Y	540	0007113587	3970
12236		BK	BOOK	Y	195	0007113633	3971
12237		BK	BOOK	Y	670	0007113978	379357011
12238		BK	BOOK	Y	306	0007114222	3974
12239		BK	BOOK	Y	375	0007114370	285855
12240		BK	BOOK	Y	540	0007114478	379358011
12241		BK	BOOK	Y	166	0007114494	3977
12242		BK	BOOK	Y	340	0007114710	16233481
12243		BK	BOOK	Y	375	0007114893	3608
12244		BK	BOOK	Y	432	0007115008	3612
